,brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
9518,395,Bluegrass Brewing Co. - East St. Matthew's,1161577011,4.5,4.0,3.5,russpowell,Altbier,4.5,4.5,Altbier,4.19,1121
9519,395,Bluegrass Brewing Co. - East St. Matthew's,1159731329,5.0,4.0,4.0,BeerAngel,Altbier,4.0,4.0,Altbier,4.19,1121
9520,395,Bluegrass Brewing Co. - East St. Matthew's,1152633965,3.0,2.5,2.5,Cresant,Altbier,2.5,3.0,Altbier,4.19,1121
9521,395,Bluegrass Brewing Co. - East St. Matthew's,1152303361,3.5,3.0,3.0,BigDaddyWil,Altbier,3.5,3.0,Altbier,4.19,1121
9522,395,Bluegrass Brewing Co. - East St. Matthew's,1148071226,3.0,3.0,4.0,tke743,Altbier,2.5,2.5,Altbier,4.19,1121
9523,395,Bluegrass Brewing Co. - East St. Matthew's,1140990250,3.0,4.0,3.0,MaltyGoodness,Altbier,2.5,3.5,Altbier,4.19,1121
9524,395,Bluegrass Brewing Co. - East St. Matthew's,1138059316,3.0,4.5,3.0,shbobdb,Altbier,2.0,2.5,Altbier,4.19,1121
9525,395,Bluegrass Brewing Co. - East St. Matthew's,1137109235,4.0,4.0,4.0,merlin48,Altbier,4.0,4.0,Altbier,4.19,1121
9526,395,Bluegrass Brewing Co. - East St. Matthew's,1136859794,4.0,4.0,3.5,ColoradoBobs,Altbier,3.5,3.5,Altbier,4.19,1121
9527,395,Bluegrass Brewing Co. - East St. Matthew's,1136439986,4.0,3.5,3.5,whartontallboy,Altbier,3.5,4.0,Altbier,4.19,1121
9528,395,Bluegrass Brewing Co. - East St. Matthew's,1131765445,3.5,3.0,4.0,dirtylou,Altbier,3.5,3.5,Altbier,4.19,1121
9529,395,Bluegrass Brewing Co. - East St. Matthew's,1131414603,4.0,3.5,4.0,warriorsoul,Altbier,4.5,3.5,Altbier,4.19,1121
9530,395,Bluegrass Brewing Co. - East St. Matthew's,1130899686,4.0,4.0,3.5,Morris729,Altbier,3.5,3.5,Altbier,4.19,1121
9531,395,Bluegrass Brewing Co. - East St. Matthew's,1122907831,4.0,3.5,4.0,Fish113d,Altbier,3.5,4.0,Altbier,4.19,1121
9532,395,Bluegrass Brewing Co. - East St. Matthew's,1121212010,4.0,4.0,2.5,yakko,Altbier,4.0,3.5,Altbier,4.19,1121
9533,395,Bluegrass Brewing Co. - East St. Matthew's,1120967395,3.0,3.0,3.0,drunkensailor,Altbier,2.0,4.0,Altbier,4.19,1121
9534,395,Bluegrass Brewing Co. - East St. Matthew's,1118624747,4.0,4.0,3.5,LuckySevens82,Altbier,4.0,4.0,Altbier,4.19,1121
9535,395,Bluegrass Brewing Co. - East St. Matthew's,1115410163,3.5,3.0,3.5,Dithyramb,Altbier,4.0,3.5,Altbier,4.19,1121
9536,395,Bluegrass Brewing Co. - East St. Matthew's,1115088515,4.5,3.5,4.0,orbitalr0x,Altbier,4.0,4.0,Altbier,4.19,1121
9537,395,Bluegrass Brewing Co. - East St. Matthew's,1113493840,2.0,2.0,4.0,RBorsato,Altbier,2.5,2.0,Altbier,4.19,1121
9538,395,Bluegrass Brewing Co. - East St. Matthew's,1112836195,4.0,4.0,4.0,WesWes,Altbier,4.0,4.0,Altbier,4.19,1121
9539,395,Bluegrass Brewing Co. - East St. Matthew's,1111007065,3.5,3.5,4.0,mntlover,Altbier,4.0,3.5,Altbier,4.19,1121
9540,395,Bluegrass Brewing Co. - East St. Matthew's,1160872085,4.0,3.5,4.0,kirok1999,American IPA,4.0,3.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9541,395,Bluegrass Brewing Co. - East St. Matthew's,1110322376,4.0,3.5,4.0,ppoitras,Altbier,4.0,4.0,Altbier,4.19,1121
9542,395,Bluegrass Brewing Co. - East St. Matthew's,1106271139,4.0,4.0,3.5,mentor,Altbier,4.0,3.5,Altbier,4.19,1121
9543,395,Bluegrass Brewing Co. - East St. Matthew's,1104535287,2.0,3.0,3.5,jdhilt,Altbier,2.0,2.0,Altbier,4.19,1121
9544,395,Bluegrass Brewing Co. - East St. Matthew's,1100716619,4.0,3.5,4.5,alexgash,Altbier,3.5,3.5,Altbier,4.19,1121
9545,395,Bluegrass Brewing Co. - East St. Matthew's,1094363189,3.5,3.0,2.5,clvand0,Altbier,3.0,3.5,Altbier,4.19,1121
9546,395,Bluegrass Brewing Co. - East St. Matthew's,1090029841,4.5,4.0,4.0,oracle,Altbier,2.0,3.5,Altbier,4.19,1121
9547,395,Bluegrass Brewing Co. - East St. Matthew's,1088635786,4.0,3.5,3.5,BuckeyeNation,Altbier,4.0,4.0,Altbier,4.19,1121
9548,395,Bluegrass Brewing Co. - East St. Matthew's,1087949586,4.0,4.0,3.5,zerk,Altbier,4.0,4.0,Altbier,4.19,1121
9549,395,Bluegrass Brewing Co. - East St. Matthew's,1087798758,4.5,4.0,4.0,feloniousmonk,Altbier,4.0,4.0,Altbier,4.19,1121
9550,395,Bluegrass Brewing Co. - East St. Matthew's,1087589477,4.0,4.0,4.0,bditty187,Altbier,4.0,3.5,Altbier,4.19,1121
9551,395,Bluegrass Brewing Co. - East St. Matthew's,1082334899,4.5,4.0,4.0,Mitchster,Altbier,4.5,4.0,Altbier,4.19,1121
9552,395,Bluegrass Brewing Co. - East St. Matthew's,1078608434,4.5,4.0,4.0,SheepNutz,Altbier,4.5,4.0,Altbier,4.19,1121
9553,395,Bluegrass Brewing Co. - East St. Matthew's,1078073349,3.5,3.5,4.0,WVbeergeek,Altbier,3.5,3.0,Altbier,4.19,1121
9554,395,Bluegrass Brewing Co. - East St. Matthew's,1073350716,2.0,4.0,4.0,coasterfreak75,Altbier,3.0,2.0,Altbier,4.19,1121
9555,395,Bluegrass Brewing Co. - East St. Matthew's,1072482495,4.0,3.5,3.5,far333,Altbier,4.0,3.5,Altbier,4.19,1121
9556,395,Bluegrass Brewing Co. - East St. Matthew's,1071169610,4.0,3.5,4.5,tavernjef,Altbier,3.5,3.5,Altbier,4.19,1121
9557,395,Bluegrass Brewing Co. - East St. Matthew's,1064860177,4.5,3.0,4.0,brewdlyhooked13,Altbier,3.0,4.0,Altbier,4.19,1121
9558,395,Bluegrass Brewing Co. - East St. Matthew's,1060564443,3.5,3.0,4.0,hotstuff,Altbier,2.5,3.0,Altbier,4.19,1121
9559,395,Bluegrass Brewing Co. - East St. Matthew's,1056924921,4.0,3.5,4.0,aaronh,Altbier,3.5,3.5,Altbier,4.19,1121
9560,395,Bluegrass Brewing Co. - East St. Matthew's,1046103104,4.0,3.5,4.0,fattyre,Altbier,3.5,3.5,Altbier,4.19,1121
9561,395,Bluegrass Brewing Co. - East St. Matthew's,1043862548,2.5,3.0,3.5,Bunnyhop,Altbier,3.0,3.0,Altbier,4.19,1121
9562,395,Bluegrass Brewing Co. - East St. Matthew's,1038383711,3.5,3.0,3.0,Dogbrick,Altbier,3.0,3.0,Altbier,4.19,1121
9563,395,Bluegrass Brewing Co. - East St. Matthew's,996506774,4.0,5.0,4.0,Brent,Altbier,4.0,4.0,Altbier,4.19,1121
9564,395,Bluegrass Brewing Co. - East St. Matthew's,1316970460,4.0,4.0,4.5,mikesgroove,American IPA,4.5,4.0,Professor Gesser's Mind Numbing Ale,7.2,1589
9565,395,Bluegrass Brewing Co. - East St. Matthew's,1298168874,4.0,3.5,5.0,SolomonGrundy,American IPA,4.0,4.0,Professor Gesser's Mind Numbing Ale,7.2,1589
9566,395,Bluegrass Brewing Co. - East St. Matthew's,1281499237,2.5,1.5,2.0,Reaper16,American IPA,3.0,2.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9567,395,Bluegrass Brewing Co. - East St. Matthew's,1275536287,4.0,3.5,4.0,RomaniIteDomum,American IPA,3.5,4.0,Professor Gesser's Mind Numbing Ale,7.2,1589
9568,395,Bluegrass Brewing Co. - East St. Matthew's,1261437039,2.0,2.0,3.5,Onenote81,American IPA,3.0,2.0,Professor Gesser's Mind Numbing Ale,7.2,1589
9569,395,Bluegrass Brewing Co. - East St. Matthew's,1257391467,2.5,3.5,4.0,barleywinefiend,American IPA,3.0,3.0,Professor Gesser's Mind Numbing Ale,7.2,1589
9570,395,Bluegrass Brewing Co. - East St. Matthew's,1236520326,2.0,2.5,2.0,klewis,American IPA,4.0,1.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9571,395,Bluegrass Brewing Co. - East St. Matthew's,1229528055,3.0,2.5,3.0,hopdog,American IPA,3.0,3.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9572,395,Bluegrass Brewing Co. - East St. Matthew's,1229200397,2.5,3.5,4.0,ckeegan04,American IPA,4.0,2.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9573,395,Bluegrass Brewing Co. - East St. Matthew's,1222378259,3.5,3.5,3.5,Dogbrick,American IPA,3.5,3.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9574,395,Bluegrass Brewing Co. - East St. Matthew's,1210784843,4.0,4.0,4.5,Slatetank,American IPA,4.0,4.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9575,395,Bluegrass Brewing Co. - East St. Matthew's,1201135465,3.5,3.5,4.5,Bierguy5,American IPA,4.0,3.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9576,395,Bluegrass Brewing Co. - East St. Matthew's,1189384013,4.0,3.5,4.0,rhoadsrage,American IPA,4.0,4.0,Professor Gesser's Mind Numbing Ale,7.2,1589
9577,395,Bluegrass Brewing Co. - East St. Matthew's,1188768652,4.5,4.5,4.5,blakesell,American IPA,4.5,4.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9578,395,Bluegrass Brewing Co. - East St. Matthew's,1177196204,3.5,3.0,4.0,trep,American IPA,3.5,3.0,Professor Gesser's Mind Numbing Ale,7.2,1589
9579,395,Bluegrass Brewing Co. - East St. Matthew's,1171577786,5.0,4.5,4.5,cabsandking,American IPA,4.0,4.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9580,395,Bluegrass Brewing Co. - East St. Matthew's,1171551556,4.5,4.0,4.5,Cresant,American IPA,4.5,4.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9581,395,Bluegrass Brewing Co. - East St. Matthew's,1164861264,4.0,3.5,4.0,SPLITGRIN,American IPA,4.0,4.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9582,395,Bluegrass Brewing Co. - East St. Matthew's,1160494767,5.0,3.5,5.0,Onibubba,American IPA,5.0,4.0,Professor Gesser's Mind Numbing Ale,7.2,1589
9583,395,Bluegrass Brewing Co. - East St. Matthew's,1159208837,3.0,4.5,5.0,brewdlyhooked13,American IPA,5.0,3.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9584,395,Bluegrass Brewing Co. - East St. Matthew's,1153700654,3.5,4.5,3.5,far333,American IPA,4.0,3.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9585,395,Bluegrass Brewing Co. - East St. Matthew's,1152064273,1.5,1.0,4.0,silenius,American IPA,3.5,1.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9586,395,Bluegrass Brewing Co. - East St. Matthew's,1149615729,3.5,3.5,4.0,weeare138,American IPA,3.5,3.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9587,395,Bluegrass Brewing Co. - East St. Matthew's,1148157015,4.0,4.0,4.5,merlin48,American IPA,4.5,4.0,Professor Gesser's Mind Numbing Ale,7.2,1589
9588,395,Bluegrass Brewing Co. - East St. Matthew's,1147151655,2.0,2.5,4.5,Sephiroth,American IPA,2.0,2.0,Professor Gesser's Mind Numbing Ale,7.2,1589
9589,395,Bluegrass Brewing Co. - East St. Matthew's,1284347416,3.5,4.5,4.0,ejyoung,American Porter,3.5,3.5,RIP - Russian Imperial Porter,11.0,36167
9590,395,Bluegrass Brewing Co. - East St. Matthew's,1146523316,3.0,5.0,5.0,kdmorse,American IPA,3.0,3.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9591,395,Bluegrass Brewing Co. - East St. Matthew's,1144113185,4.0,4.0,4.5,BigDaddyWil,American IPA,4.0,4.0,Professor Gesser's Mind Numbing Ale,7.2,1589
9592,395,Bluegrass Brewing Co. - East St. Matthew's,1143470466,4.0,4.0,4.0,Brent,American IPA,4.0,4.0,Professor Gesser's Mind Numbing Ale,7.2,1589
9593,395,Bluegrass Brewing Co. - East St. Matthew's,1143037029,4.0,4.0,4.5,clvand0,American IPA,4.0,4.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9594,395,Bluegrass Brewing Co. - East St. Matthew's,1130345771,4.0,4.0,4.0,BEERchitect,American IPA,4.0,4.0,Professor Gesser's Mind Numbing Ale,7.2,1589
9595,395,Bluegrass Brewing Co. - East St. Matthew's,1111815617,4.5,4.5,4.0,kmpitz2,American IPA,4.0,4.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9596,395,Bluegrass Brewing Co. - East St. Matthew's,1111458453,4.0,4.5,4.0,orbitalr0x,American IPA,4.0,4.0,Professor Gesser's Mind Numbing Ale,7.2,1589
9597,395,Bluegrass Brewing Co. - East St. Matthew's,1111330870,4.0,4.5,4.0,SheepNutz,American IPA,4.0,4.5,Professor Gesser's Mind Numbing Ale,7.2,1589
9598,395,Bluegrass Brewing Co. - East St. Matthew's,1297013215,4.0,4.0,4.0,projectflam86,Old Ale,4.5,4.0,Old St. Matthews,8.0,47710
9599,395,Bluegrass Brewing Co. - East St. Matthew's,1235237921,5.0,4.0,5.0,StevenAdkins,Old Ale,4.0,4.5,Old St. Matthews,8.0,47710
9600,395,Bluegrass Brewing Co. - East St. Matthew's,1233637391,3.5,4.0,4.0,chaunur,Old Ale,4.0,4.0,Old St. Matthews,8.0,47710
9601,395,Bluegrass Brewing Co. - East St. Matthew's,1323498445,3.5,3.5,3.5,Chaney,American Porter,2.0,3.5,RIP - Russian Imperial Porter,11.0,36167
9602,395,Bluegrass Brewing Co. - East St. Matthew's,1316970582,4.0,4.5,4.0,mikesgroove,American Porter,4.5,4.0,RIP - Russian Imperial Porter,11.0,36167
9603,395,Bluegrass Brewing Co. - East St. Matthew's,1313902007,3.5,3.5,4.0,drpimento,American Porter,3.5,3.5,RIP - Russian Imperial Porter,11.0,36167
9604,395,Bluegrass Brewing Co. - East St. Matthew's,1304958719,3.5,4.5,3.5,ferrari29,American Porter,3.0,3.5,RIP - Russian Imperial Porter,11.0,36167
9605,395,Bluegrass Brewing Co. - East St. Matthew's,1304639426,4.0,4.0,3.5,claspada,American Porter,3.5,4.0,RIP - Russian Imperial Porter,11.0,36167
9606,395,Bluegrass Brewing Co. - East St. Matthew's,1290406111,3.5,4.0,4.0,Gobzilla,American Porter,4.0,4.0,RIP - Russian Imperial Porter,11.0,36167
9607,395,Bluegrass Brewing Co. - East St. Matthew's,1286954053,3.5,3.5,4.0,JohnGalt1,American Porter,3.5,4.0,RIP - Russian Imperial Porter,11.0,36167
9608,395,Bluegrass Brewing Co. - East St. Matthew's,1285468804,3.5,4.0,3.5,mrandypandy,American Porter,3.0,3.5,RIP - Russian Imperial Porter,11.0,36167
9609,395,Bluegrass Brewing Co. - East St. Matthew's,1282877237,4.0,4.0,4.0,Bung,American Porter,4.0,4.0,RIP - Russian Imperial Porter,11.0,36167
9610,395,Bluegrass Brewing Co. - East St. Matthew's,1282361852,3.5,4.0,4.5,RickS95,American Porter,3.5,4.0,RIP - Russian Imperial Porter,11.0,36167
9611,395,Bluegrass Brewing Co. - East St. Matthew's,1276868462,4.0,4.0,4.0,Pabs311,American Porter,3.5,4.5,RIP - Russian Imperial Porter,11.0,36167
9612,395,Bluegrass Brewing Co. - East St. Matthew's,1276053424,4.0,4.0,4.0,RomaniIteDomum,American Porter,4.0,4.5,RIP - Russian Imperial Porter,11.0,36167
9613,395,Bluegrass Brewing Co. - East St. Matthew's,1272471148,3.5,3.5,3.5,gnemesis,American Porter,3.0,3.5,RIP - Russian Imperial Porter,11.0,36167
9614,395,Bluegrass Brewing Co. - East St. Matthew's,1265130735,4.0,4.0,3.5,manahansf,American Porter,4.5,3.5,RIP - Russian Imperial Porter,11.0,36167
9615,395,Bluegrass Brewing Co. - East St. Matthew's,1262840631,3.5,3.0,2.5,russpowell,American Porter,3.5,3.5,RIP - Russian Imperial Porter,11.0,36167
9616,395,Bluegrass Brewing Co. - East St. Matthew's,1256954735,4.0,4.0,4.0,Dogbrick,American Porter,3.5,4.0,RIP - Russian Imperial Porter,11.0,36167
9617,395,Bluegrass Brewing Co. - East St. Matthew's,1253327883,3.5,3.5,3.0,barleywinefiend,American Porter,3.5,3.5,RIP - Russian Imperial Porter,11.0,36167
9618,395,Bluegrass Brewing Co. - East St. Matthew's,1250741282,3.5,3.5,4.0,northyorksammy,American Porter,3.0,3.5,RIP - Russian Imperial Porter,11.0,36167
9619,395,Bluegrass Brewing Co. - East St. Matthew's,1237162629,4.0,3.5,3.5,hopdog,American Porter,3.5,4.0,RIP - Russian Imperial Porter,11.0,36167
9620,395,Bluegrass Brewing Co. - East St. Matthew's,1231774679,4.0,4.0,4.0,BuckeyeNation,American Porter,4.0,4.0,RIP - Russian Imperial Porter,11.0,36167
9622,395,Bluegrass Brewing Co. - East St. Matthew's,1210943531,4.0,3.5,3.0,StoutScout,American Porter,4.0,4.0,RIP - Russian Imperial Porter,11.0,36167
9623,395,Bluegrass Brewing Co. - East St. Matthew's,1205516720,3.5,4.0,4.0,becktone,American Porter,3.0,3.5,RIP - Russian Imperial Porter,11.0,36167
9624,395,Bluegrass Brewing Co. - East St. Matthew's,1204300487,3.5,4.0,4.0,BEERchitect,American Porter,3.5,4.0,RIP - Russian Imperial Porter,11.0,36167
9625,395,Bluegrass Brewing Co. - East St. Matthew's,1203744366,4.5,2.5,4.0,brewdlyhooked13,American Porter,5.0,4.5,RIP - Russian Imperial Porter,11.0,36167
9626,395,Bluegrass Brewing Co. - East St. Matthew's,1193240648,3.0,3.5,4.5,SPLITGRIN,American Porter,3.0,3.0,RIP - Russian Imperial Porter,11.0,36167
9627,395,Bluegrass Brewing Co. - East St. Matthew's,1193105176,3.5,3.5,3.5,clvand0,American Porter,4.0,4.0,RIP - Russian Imperial Porter,11.0,36167
9628,395,Bluegrass Brewing Co. - East St. Matthew's,1192504868,3.5,3.5,4.5,cameraman,American Porter,4.0,3.0,RIP - Russian Imperial Porter,11.0,36167
9629,395,Bluegrass Brewing Co. - East St. Matthew's,1185499739,4.0,4.0,4.0,peabody,American Porter,4.0,4.0,RIP - Russian Imperial Porter,11.0,36167
9630,395,Bluegrass Brewing Co. - East St. Matthew's,1185051359,3.5,3.5,3.0,CharlesDarwin,American Porter,3.0,3.5,RIP - Russian Imperial Porter,11.0,36167
9631,395,Bluegrass Brewing Co. - East St. Matthew's,1179531118,3.5,3.5,4.0,bluejacket74,American Porter,3.5,3.0,RIP - Russian Imperial Porter,11.0,36167
9632,395,Bluegrass Brewing Co. - East St. Matthew's,1175779415,3.5,3.5,4.0,merlin48,American Porter,3.5,3.5,RIP - Russian Imperial Porter,11.0,36167
9633,395,Bluegrass Brewing Co. - East St. Matthew's,1175376137,3.0,3.0,4.0,Cresant,American Porter,3.5,3.0,RIP - Russian Imperial Porter,11.0,36167
9634,395,Bluegrass Brewing Co. - East St. Matthew's,1227631991,4.0,4.5,4.0,Proteus93,American Double / Imperial Stout,4.5,4.0,Jeffersons Reserve Big Fella Bourbon Barrel Stout,16.0,45774
9635,395,Bluegrass Brewing Co. - East St. Matthew's,1226032900,3.5,3.5,3.5,CrellMoset,American Double / Imperial Stout,4.0,3.5,Jeffersons Reserve Big Fella Bourbon Barrel Stout,16.0,45774
9636,395,Bluegrass Brewing Co. - East St. Matthew's,1267390808,4.0,4.5,4.0,bamadog,Rye Beer,4.0,4.0,Cascade Hopped Rye 75,,56507
9638,395,Bluegrass Brewing Co. - East St. Matthew's,1321489086,4.5,4.5,4.0,SpdKilz,American Stout,3.5,4.0,Bourbon Barrel Heine Brothers Coffee Stout,7.5,65339
9639,395,Bluegrass Brewing Co. - East St. Matthew's,1312901525,4.0,4.0,3.5,MasterSki,American Stout,3.0,4.5,Bourbon Barrel Heine Brothers Coffee Stout,7.5,65339
9640,395,Bluegrass Brewing Co. - East St. Matthew's,1312868291,4.0,4.0,4.0,AgentZero,American Stout,4.0,4.5,Bourbon Barrel Heine Brothers Coffee Stout,7.5,65339
9641,395,Bluegrass Brewing Co. - East St. Matthew's,1305769254,5.0,4.5,4.0,brewdlyhooked13,American Stout,4.0,5.0,Bourbon Barrel Heine Brothers Coffee Stout,7.5,65339
9642,395,Bluegrass Brewing Co. - East St. Matthew's,1299305160,4.0,4.0,4.0,nova009,American Stout,4.0,4.0,Bourbon Barrel Heine Brothers Coffee Stout,7.5,65339
9643,395,Bluegrass Brewing Co. - East St. Matthew's,1295165890,3.5,4.5,4.0,JohnGalt1,American Stout,4.0,4.5,Bourbon Barrel Heine Brothers Coffee Stout,7.5,65339
9644,395,Bluegrass Brewing Co. - East St. Matthew's,1282004938,4.0,4.5,4.0,Thorpe429,American Barleywine,4.5,4.5,Bourbon Barrel Bearded Pat's Barleywine,11.0,61105
9645,395,Bluegrass Brewing Co. - East St. Matthew's,1302112439,4.5,4.0,4.0,mynie,Kölsch,4.5,4.0,Kolsch,4.0,27753
9646,395,Bluegrass Brewing Co. - East St. Matthew's,1223834013,4.5,3.5,4.0,chaunur,Kölsch,4.0,4.0,Kolsch,4.0,27753
9647,395,Bluegrass Brewing Co. - East St. Matthew's,1206833878,4.0,4.0,3.5,Slatetank,Kölsch,4.0,4.0,Kolsch,4.0,27753
9648,395,Bluegrass Brewing Co. - East St. Matthew's,1161578583,3.5,3.5,3.0,russpowell,Kölsch,3.0,2.5,Kolsch,4.0,27753
9649,395,Bluegrass Brewing Co. - East St. Matthew's,1138904409,3.5,3.5,4.0,clvand0,Kölsch,4.0,3.0,Kolsch,4.0,27753
9650,395,Bluegrass Brewing Co. - East St. Matthew's,1138338397,3.0,3.5,4.0,kmpitz2,Kölsch,3.5,3.0,Kolsch,4.0,27753
9651,395,Bluegrass Brewing Co. - East St. Matthew's,1136860817,4.5,3.5,3.5,ColoradoBobs,Kölsch,3.0,3.5,Kolsch,4.0,27753
9652,395,Bluegrass Brewing Co. - East St. Matthew's,1187143849,2.5,4.5,3.5,ColoradoBobs,Extra Special / Strong Bitter (ESB),4.5,3.5,ESB,6.3,1681
9653,395,Bluegrass Brewing Co. - East St. Matthew's,1079062500,4.0,4.0,4.0,Brent,Extra Special / Strong Bitter (ESB),4.0,4.0,ESB,6.3,1681
9654,395,Bluegrass Brewing Co. - East St. Matthew's,1226760996,4.0,4.0,4.0,BEERchitect,American Amber / Red Ale,4.0,4.0,Sheltowee 502 Amber Ale,5.0,45922
9655,395,Bluegrass Brewing Co. - East St. Matthew's,1187135858,4.0,4.5,3.5,ColoradoBobs,Weizenbock,4.5,4.5,Weizenbock,7.1,38196
9656,395,Bluegrass Brewing Co. - East St. Matthew's,1308776680,3.5,3.5,2.5,Tone,American Amber / Red Ale,3.5,4.0,Sheltowee 502 Amber Ale,5.0,45922
9657,395,Bluegrass Brewing Co. - East St. Matthew's,1304256786,3.0,3.0,3.0,secondtooth,American Amber / Red Ale,3.5,3.5,Sheltowee 502 Amber Ale,5.0,45922
9658,395,Bluegrass Brewing Co. - East St. Matthew's,1281532969,4.0,4.0,4.0,Brent,American Amber / Red Ale,4.0,4.0,Sheltowee 502 Amber Ale,5.0,45922
9659,395,Bluegrass Brewing Co. - East St. Matthew's,1248996958,4.0,3.5,3.5,mikey711,American Amber / Red Ale,3.5,3.0,Sheltowee 502 Amber Ale,5.0,45922
9660,395,Bluegrass Brewing Co. - East St. Matthew's,1245544017,4.5,3.0,4.0,LordFinley,American Amber / Red Ale,4.5,4.0,Sheltowee 502 Amber Ale,5.0,45922
9661,395,Bluegrass Brewing Co. - East St. Matthew's,1245182024,4.0,3.0,3.5,OldSchoolGamer,American Amber / Red Ale,3.0,3.0,Sheltowee 502 Amber Ale,5.0,45922
9662,395,Bluegrass Brewing Co. - East St. Matthew's,1236699104,3.5,2.5,3.0,Cresant,American Amber / Red Ale,3.0,2.5,Sheltowee 502 Amber Ale,5.0,45922
9663,395,Bluegrass Brewing Co. - East St. Matthew's,1231518676,4.5,3.5,4.0,Gouxman,American Amber / Red Ale,4.0,4.0,Sheltowee 502 Amber Ale,5.0,45922
9664,395,Bluegrass Brewing Co. - East St. Matthew's,1230522041,3.0,4.0,3.5,Spidey13,American Amber / Red Ale,2.5,3.0,Sheltowee 502 Amber Ale,5.0,45922
9665,395,Bluegrass Brewing Co. - East St. Matthew's,1264285639,5.0,4.0,4.5,kels,American IPA,4.0,4.5,Suicide By Hops,7.5,55601
9666,395,Bluegrass Brewing Co. - East St. Matthew's,1225417582,4.0,4.0,3.0,Gueuzedude,Tripel,4.0,4.0,Wormy Trip,,45649
9667,395,Bluegrass Brewing Co. - East St. Matthew's,1094615342,2.0,3.0,3.0,oracle,American Amber / Red Ale,2.5,2.0,Organic Amber,,19777
9668,395,Bluegrass Brewing Co. - East St. Matthew's,1058404996,4.0,3.5,3.5,SheepNutz,Czech Pilsener,3.0,3.0,Flatpicker Bohemian Pilsner,,1124
9669,395,Bluegrass Brewing Co. - East St. Matthew's,996507619,3.0,3.0,3.0,Brent,Czech Pilsener,3.0,3.0,Flatpicker Bohemian Pilsner,,1124
9670,395,Bluegrass Brewing Co. - East St. Matthew's,1316988549,4.0,4.0,4.5,mikesgroove,American Barleywine,4.0,4.0,Bourbon Barrel Bearded Pat's Barleywine,11.0,61105
9671,395,Bluegrass Brewing Co. - East St. Matthew's,1288812343,4.0,4.0,4.5,jampics2,American Barleywine,4.0,4.5,Bourbon Barrel Bearded Pat's Barleywine,11.0,61105
9672,395,Bluegrass Brewing Co. - East St. Matthew's,1323656814,4.0,3.5,4.0,Bierlerner,American IPA,4.0,4.0,Rye 75,7.5,49391
9673,395,Bluegrass Brewing Co. - East St. Matthew's,1316989364,4.5,4.5,4.0,mikesgroove,American IPA,4.0,4.0,Rye 75,7.5,49391
9674,395,Bluegrass Brewing Co. - East St. Matthew's,1315070309,4.0,4.0,4.0,TMoney2591,American IPA,4.0,3.5,Rye 75,7.5,49391
9675,395,Bluegrass Brewing Co. - East St. Matthew's,1311819642,3.5,3.5,4.0,mntlover,American IPA,4.0,3.0,Rye 75,7.5,49391
9676,395,Bluegrass Brewing Co. - East St. Matthew's,1309487326,3.0,3.5,3.0,seabass87,American IPA,2.0,3.5,Rye 75,7.5,49391
9677,395,Bluegrass Brewing Co. - East St. Matthew's,1305955076,3.5,4.0,2.5,chicagoabbot,American IPA,3.5,3.5,Rye 75,7.5,49391
9678,395,Bluegrass Brewing Co. - East St. Matthew's,1304538235,3.5,3.5,3.5,Tone,American IPA,3.5,3.5,Rye 75,7.5,49391
9679,395,Bluegrass Brewing Co. - East St. Matthew's,1301610266,3.0,2.5,3.5,claspada,American IPA,2.5,3.0,Rye 75,7.5,49391
9680,395,Bluegrass Brewing Co. - East St. Matthew's,1280881858,1.0,2.0,4.0,billshmeinke,American IPA,1.5,2.0,Rye 75,7.5,49391
9681,395,Bluegrass Brewing Co. - East St. Matthew's,1278277643,4.0,4.0,4.0,Bierguy5,American IPA,4.0,4.0,Rye 75,7.5,49391
9682,395,Bluegrass Brewing Co. - East St. Matthew's,1221006983,3.0,4.0,4.0,iconoklaztor,American Double / Imperial IPA,3.0,4.0,Homewrecker,10.25,20417
9683,395,Bluegrass Brewing Co. - East St. Matthew's,1276455554,4.0,4.0,3.5,RomaniIteDomum,American IPA,4.0,4.5,Rye 75,7.5,49391
9684,395,Bluegrass Brewing Co. - East St. Matthew's,1275420014,4.0,3.5,3.5,RustyDiamond,American IPA,4.0,4.0,Rye 75,7.5,49391
